"QN12","QN13","QN16","QN24","QN25","QN86","QN22","QN19","QN20","QN21","QN88","QN89","QN90","QN91","QN100","QN101","QN102","QN23","QN85","QN87","QN99","QN103","QN104","QN27","QN28","QN29","QN30","QN43","QN48","qntb4","qnillict","QN26","QN84","qnowt","qnobese","weight","stratum","psu"
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,1,0.7058,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.7058,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,NA,NA,1.8612,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,1,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,1,2,0.7138,112,344217
1,NA,NA,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,0.7058,112,344217
2,NA,NA,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,NA,2,1,1,NA,2,NA,2,2,0.5557,112,344217
1,NA,NA,1,1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,1,NA,2,1,0.9978,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,2,2,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.8855,112,344217
2,NA,NA,1,2,2,NA,NA,NA,NA,2,2,2,2,2,2,1,1,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,2,NA,NA,1.7114,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,1,2,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,2,NA,1,2,2,NA,1,2,1,2,0.5557,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,1,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.8855,112,344217
2,NA,NA,2,1,2,1,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,1,NA,2,1,1,NA,1,1,1,2,0.8122,112,344217
2,NA,NA,1,2,2,2,NA,NA,NA,1,1,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,1,NA,2,1,2,NA,1,2,1,2,0.8122,112,344217
2,NA,NA,2,2,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,1,2,NA,NA,NA,NA,1,1,1,NA,2,2,2,NA,1,1,2,1,0.7693,112,344217
2,NA,NA,1,1,2,2,NA,NA,NA,2,2,2,2,1,1,1,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,NA,NA,0.886,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,1,2,1,1,1,2,NA,1,NA,NA,2,2,2,NA,2,2,NA,NA,1,1,NA,NA,0.3445,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,1.9612,112,344217
2,NA,NA,2,1,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,NA,NA,0.8122,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,1.5377,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,1,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,1,NA,2,2,2,NA,2,1,2,2,0.3297,112,344217
1,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,NA,1,NA,2,2,0.8122,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,2,2,1.9612,112,344217
2,NA,NA,2,2,2,1,NA,NA,NA,2,2,2,2,2,1,1,1,2,NA,1,NA,NA,2,2,2,NA,NA,2,2,NA,1,2,2,1,0.8122,112,344217
2,NA,NA,1,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,1,1.5377,112,344217
2,NA,NA,2,2,2,1,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,1,NA,1,2,2,NA,1,1,2,2,0.4787,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.7693,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,1,1,1,NA,2,2,2,NA,1,1,2,1,0.7693,112,344217
2,NA,NA,2,2,2,1,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,1.5377,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,2,2,0.8122,112,344217
2,NA,NA,2,1,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.7693,112,344217
2,NA,NA,2,2,2,1,NA,NA,NA,2,2,2,2,1,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,1,2,NA,1,2,2,2,0.4095,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,1,2,2,NA,2,2,2,NA,1,2,2,2,0.4235,112,344217
2,NA,NA,1,2,2,2,NA,NA,NA,1,1,1,2,2,2,2,1,2,NA,1,NA,NA,1,1,2,NA,2,1,1,NA,1,1,2,2,0.1964,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,1,1,1,2,2,1,2,1,2,NA,1,NA,NA,2,1,2,NA,1,2,1,NA,1,2,NA,NA,0.4095,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,1,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,2,2,0.4235,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,1,2,2,NA,2,2,2,2,0.4235,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,1,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,1,2,0.2819,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.2819,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,1,2,1,2,NA,1,NA,NA,1,1,2,NA,2,2,1,NA,1,2,2,2,0.2819,112,344217
2,NA,NA,2,2,1,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,1,2,NA,NA,0.2819,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,2,2,2,NA,1,NA,NA,2,2,2,NA,NA,1,1,NA,1,2,2,2,0.4235,112,344217
2,NA,NA,1,1,2,1,NA,NA,NA,1,2,2,2,1,1,1,1,2,NA,1,NA,NA,1,2,2,NA,1,1,1,NA,1,1,1,2,0.4235,112,344217
2,NA,NA,1,1,2,1,NA,NA,NA,2,2,2,2,1,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,1,1,NA,1,2,2,2,0.4235,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,1,1,2,2,1,1,2,2,2,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,1,1,1,2,0.4235,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.2819,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.1964,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.11,112,344217
2,NA,NA,2,1,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,1,2,2,2,0.2101,112,344217
2,NA,NA,1,1,2,2,NA,NA,NA,2,1,2,2,1,1,2,1,2,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,2,2,2,0.4235,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.3294,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,1,2,0.1964,112,344217
2,NA,NA,1,2,2,NA,NA,NA,NA,1,1,2,2,1,1,1,1,2,NA,1,NA,NA,1,2,1,NA,2,1,2,NA,1,1,2,1,0.4235,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.3294,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,1,2,0.3294,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,1,0.4573,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,2,2,0.1964,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.4235,112,344217
2,NA,NA,2,2,1,2,NA,NA,NA,2,2,2,2,1,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.2819,112,344217
2,NA,NA,1,1,2,1,NA,NA,NA,2,2,2,2,1,1,1,1,2,NA,2,NA,NA,2,2,2,NA,1,1,1,NA,2,2,2,2,0.4235,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,1,2,2,2,2,NA,1,NA,NA,1,2,2,NA,2,2,2,NA,2,2,2,2,0.3294,112,344217
2,NA,NA,1,1,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,1,NA,2,1,1,NA,1,1,2,2,0.1964,112,344217
2,NA,NA,1,1,2,1,NA,NA,NA,2,2,2,2,1,1,1,1,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,1,1,1,2,0.4562,112,344217
1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,1,NA,1,1,1,NA,2,NA,2,2,0.4419,112,344217
2,NA,NA,2,1,1,2,NA,NA,NA,2,2,2,2,1,1,1,1,2,NA,1,NA,NA,1,1,1,NA,2,2,1,NA,1,1,2,1,0.4562,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,1,1,NA,2,2,2,2,0.1247,112,344217
2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,1,NA,2,2,0.444,112,344217
2,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,2,NA,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.4419,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,1,2,NA,2,2,1,2,0.2728,112,344217
2,NA,NA,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,1,2,NA,NA,NA,2,NA,2,NA,2,2,0.4419,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,NA,2,NA,NA,NA,2,2,2,NA,1,NA,NA,NA,NA,2,NA,2,2,2,NA,NA,1,NA,NA,0.4562,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,1,1,2,2,1,1,1,1,2,NA,1,NA,NA,2,1,2,NA,2,1,1,NA,1,1,1,2,0.4562,112,344217
2,NA,NA,1,1,2,2,NA,NA,NA,NA,1,1,2,1,1,1,1,1,NA,1,NA,NA,NA,NA,2,NA,2,1,1,NA,1,1,2,2,0.2728,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4562,112,344217
2,NA,NA,2,1,2,2,NA,NA,NA,2,1,2,2,2,2,2,1,2,NA,1,NA,NA,1,2,2,NA,2,2,1,NA,1,1,1,2,0.4573,112,344217
2,NA,NA,1,1,2,2,NA,NA,NA,1,1,1,2,1,1,1,1,2,NA,1,NA,NA,1,2,2,NA,1,1,2,NA,1,1,1,2,0.4573,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.4956,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,NA,2,NA,2,2,2,2,0.4419,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,2,NA,NA,2,2,2,NA,2,2,NA,NA,2,2,NA,NA,0.1247,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,1,1,1,2,2,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,1,1,NA,1,1,2,1,0.4956,112,344217
2,NA,NA,2,2,2,1,NA,NA,NA,2,2,2,2,2,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,1,NA,1,1,2,2,0.4573,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,NA,NA,0.4419,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.1497,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,NA,NA,0.4419,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,1,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,NA,NA,0.4956,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,1,1,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,1,1,2,1,0.4573,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.0881,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,1,2,0.4562,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,1,1,2,NA,1,NA,NA,2,2,2,NA,2,2,1,NA,1,1,2,2,0.4573,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,2,2,0.4562,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,1,2,1,NA,1,NA,NA,1,1,1,NA,2,1,1,NA,1,2,2,2,0.7301,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,1,2,1,NA,1,NA,NA,2,2,2,NA,2,1,NA,NA,2,2,2,1,0.444,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,1,0.444,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.344,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,1,2,2,1,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,2,1,2,2,0.344,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,1,1,2,2,2,NA,1,NA,NA,1,2,2,NA,1,1,1,NA,1,1,2,2,0.3791,112,344217
2,NA,NA,2,1,2,2,NA,NA,NA,2,2,2,2,1,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,2,2,0.3791,112,344217
2,NA,NA,1,2,2,1,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,1,1,1,NA,2,2,2,NA,1,2,2,2,0.344,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,1,2,0.593,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.3791,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,1,1,1,2,2,NA,1,NA,NA,1,2,1,NA,2,2,1,NA,1,2,2,2,0.3791,112,344217
2,NA,NA,1,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,1,1,2,NA,2,1,2,NA,1,2,2,2,0.3791,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,1,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.344,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.3791,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,1,2,2,2,2,2,2,1,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,1,1,2,2,0.1267,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.344,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.226,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.344,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,2,2,1,NA,1,NA,NA,2,1,2,NA,2,2,2,NA,2,1,2,2,0.344,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.1706,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,2,2,0.1706,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.344,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.344,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,1,2,2,2,2,2,2,2,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,2,2,2,2,0.3326,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,NA,2,NA,2,2,2,NA,2,2,2,1,0.1267,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,1,1,1,2,NA,1,NA,NA,2,2,2,NA,2,1,1,NA,2,2,2,2,0.226,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,1,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,1,2,0.344,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.344,112,344217
2,NA,NA,2,1,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.3791,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.3791,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,1,2,2,NA,2,2,2,2,0.4291,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4291,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.1247,112,344217
2,NA,NA,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,NA,1,1,NA,NA,1,NA,2,2,0.4291,112,344217
2,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,2,2,2,NA,2,NA,2,NA,2,NA,2,2,0.4639,112,344217
2,NA,NA,2,2,2,1,NA,NA,NA,2,2,2,2,1,2,2,2,2,NA,1,NA,NA,1,1,2,NA,1,2,2,NA,1,2,2,2,0.4291,112,344217
2,NA,NA,1,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,1,2,2,0.4639,112,344217
2,NA,NA,2,2,1,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,2,1,2,0.1454,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,1,2,0.4291,112,344217
2,NA,NA,1,1,2,1,NA,NA,NA,1,2,2,2,1,1,2,2,2,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,1,1,2,2,0.4639,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,1,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4639,112,344217
2,NA,NA,1,1,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,1,NA,NA,NA,NA,1,NA,2,2,2,NA,1,1,2,2,0.4639,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4291,112,344217
2,NA,NA,2,2,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2,NA,2,NA,2,NA,2,2,0.4639,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4311,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,1,2,1,1,NA,1,NA,NA,1,1,1,NA,2,2,2,NA,1,1,2,1,0.2774,112,344217
2,NA,NA,2,1,2,2,NA,NA,NA,1,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,NA,NA,0.465,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4291,112,344217
2,NA,NA,2,2,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,2,NA,2,2,2,NA,2,NA,2,2,0.4291,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.4639,112,344217
2,NA,NA,2,2,1,1,NA,NA,NA,2,1,1,1,2,1,1,2,2,NA,2,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,1,0.1454,112,344217
2,NA,NA,1,2,2,2,NA,NA,NA,1,2,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,1,NA,1,1,1,NA,1,1,2,2,0.465,112,344217
2,NA,NA,2,2,1,2,NA,NA,NA,2,2,2,2,2,2,2,2,NA,NA,2,NA,NA,2,2,2,NA,2,NA,2,NA,2,NA,2,2,0.4291,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,2,NA,2,NA,NA,2,2,2,NA,2,2,1,NA,2,2,2,2,0.4291,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,1,2,2,2,NA,1,NA,NA,1,2,2,NA,2,2,2,NA,1,1,2,2,0.4639,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,1,2,2,NA,2,2,2,2,0.3791,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,2,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.1454,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,2,2,2,1,1,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,2,2,0.1247,112,344217
2,NA,NA,2,2,2,NA,NA,NA,NA,2,2,2,2,1,2,2,2,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,2,NA,NA,0.4291,112,344217
2,NA,NA,2,1,2,2,NA,NA,NA,2,1,2,2,2,1,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,1,2,2,2,0.4639,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,2,2,2,NA,2,2,2,NA,2,1,2,2,0.344,112,344217
2,NA,NA,2,2,2,2,NA,NA,NA,2,2,2,2,2,2,2,1,2,NA,1,NA,NA,1,1,2,NA,2,2,2,NA,1,2,2,2,0.4639,112,344217
